,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
381,House for Sale,"1,049,500","53 Westmoreland Pl,",Saint Louis,MO,63108,"6,252",4,4.5,https://www.realtor.com//realestateandhomes-detail/53-Westmoreland-Pl_Saint-Louis_MO_63108_M85391-67775
382,Condo/Townhome,"425,000","4501 Lindell Blvd Unit 12H,",Saint Louis,MO,63108,"1,835",3,2.5,https://www.realtor.com//realestateandhomes-detail/4501-Lindell-Blvd-Unit-12H_Saint-Louis_MO_63108_M86418-42048?ex=MO2287126111
383,Condo/Townhome,"514,900","4909 Laclede Ave Apt 904,",Saint Louis,MO,63108,"1,280",2,2,https://www.realtor.com//realestateandhomes-detail/4909-Laclede-Ave-Apt-904_Saint-Louis_MO_63108_M75254-17787?ex=MO2271294616
384,House for Sale,"929,000","4411 Westminster Pl,",Saint Louis,MO,63108,"6,972",5,3.5+,https://www.realtor.com//realestateandhomes-detail/4411-Westminster-Pl_Saint-Louis_MO_63108_M88927-28848
385,Condo/Townhome,"365,000","4242 Laclede Ave Apt 225,",Saint Louis,MO,63108,"1,336",2,2,https://www.realtor.com//realestateandhomes-detail/4242-Laclede-Ave-Apt-225_Saint-Louis_MO_63108_M72263-69971
386,House for Sale,"349,900","4388 Maryland Ave,",Saint Louis,MO,63108,"1,798",3,2,https://www.realtor.com//realestateandhomes-detail/4388-Maryland-Ave_Saint-Louis_MO_63108_M72488-19476
387,Condo/Townhome,"599,000","55 Maryland Plz Unit 2E,",Saint Louis,MO,63108,"1,687",2,2.5,https://www.realtor.com//realestateandhomes-detail/55-Maryland-Plz_Saint-Louis_MO_63108_M79494-35763
388,Condo/Townhome,"429,900","9 N Euclid Ave Unit 302,",Saint Louis,MO,63108,"1,175",2,2,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-302_Saint-Louis_MO_63108_M86639-43169?ex=MO2380000175
389,Condo/Townhome,"539,000","110 N Newstead Ave Apt 203,",Saint Louis,MO,63108,"2,360",3,2.5,https://www.realtor.com//realestateandhomes-detail/110-N-Newstead-Ave-Apt-203_Saint-Louis_MO_63108_M81520-17003
390,Condo/Townhome,"545,000","4909 Laclede Ave Apt 1904,",Saint Louis,MO,63108,"1,280",2,2,https://www.realtor.com//realestateandhomes-detail/4909-Laclede-Ave-Apt-1904_Saint-Louis_MO_63108_M72274-75873
391,House for Sale,"2,295,000","5165 Lindell Blvd,",Saint Louis,MO,63108,"11,000",5,6.5+,https://www.realtor.com//realestateandhomes-detail/5165-Lindell-Blvd_Saint-Louis_MO_63108_M81002-72434
392,Condo/Townhome,"375,000","4554 Laclede Ave Apt 206,",Saint Louis,MO,63108,"1,800",2,2,https://www.realtor.com//realestateandhomes-detail/4554-Laclede-Ave-Apt-206_Saint-Louis_MO_63108_M70688-13418
393,Condo/Townhome,"525,000","4 Portland Ct,",Saint Louis,MO,63108,"2,640",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4-Portland-Ct_Saint-Louis_MO_63108_M78804-45531
394,Condo/Townhome,"749,900","4323 Westminster Pl,",Saint Louis,MO,63108,"2,671",3,2.5,https://www.realtor.com//realestateandhomes-detail/4323-Westminster-Pl_Saint-Louis_MO_63108_M70249-22970?ex=MO2354080715
395,Multi-Family Home,"499,900","4167 Washington Blvd,",Saint Louis,MO,63108,"8,000",8,7.5+,https://www.realtor.com//realestateandhomes-detail/4167-Washington-Blvd_Saint-Louis_MO_63108_M78154-42934
396,House for Sale,"229,000","511 Larsen Ln,",Saint Louis,MO,63126,"1,292",3,1.5,https://www.realtor.com//realestateandhomes-detail/511-Larsen-Ln_Saint-Louis_MO_63126_M71436-93994
397,House for Sale,"195,000","952 Elmont Ln,",Saint Louis,MO,63126,"1,026",2,2,https://www.realtor.com//realestateandhomes-detail/952-Elmont-Ln_Saint-Louis_MO_63126_M86432-73258
398,House for Sale,"179,000","11167 Pine Forest Dr,",Saint Louis,MO,63126,960,3,1.5,https://www.realtor.com//realestateandhomes-detail/11167-Pine-Forest-Dr_Saint-Louis_MO_63126_M83384-29626
399,House for Sale,"254,900","8786 Fern Glen Dr,",Saint Louis,MO,63126,"1,377",3,2,https://www.realtor.com//realestateandhomes-detail/8786-Fern-Glen-Dr_Saint-Louis_MO_63126_M83930-35604
400,House for Sale,"289,900","912 Diversey Dr,",Saint Louis,MO,63126,"1,844",3,1.5,https://www.realtor.com//realestateandhomes-detail/912-Diversey-Dr_Saint-Louis_MO_63126_M72505-58380
401,Condo/Townhome,"109,900","9209 Bent Pine Ct Apt E,",Saint Louis,MO,63126,868,2,2,https://www.realtor.com//realestateandhomes-detail/9209-Bent-Pine-Ct-Apt-E_Saint-Louis_MO_63126_M77073-48160
402,House for Sale,"285,000","8807 Fox Park Dr,",Saint Louis,MO,63126,"1,401",3,2,https://www.realtor.com//realestateandhomes-detail/8807-Fox-Park-Dr_Saint-Louis_MO_63126_M77905-94194
403,House for Sale,"439,000","10522 Mimosa Ln,",Saint Louis,MO,63126,"1,918",3,2.5,https://www.realtor.com//realestateandhomes-detail/10522-Mimosa-Ln_Saint-Louis_MO_63126_M79047-65669
404,Condo/Townhome,"119,900","9209 Bent Pine Ct Apt F,",Saint Louis,MO,63126,964,2,2,https://www.realtor.com//realestateandhomes-detail/9209-Bent-Pine-Ct-Apt-F_Saint-Louis_MO_63126_M73668-09045
405,House for Sale,"219,999","615 Clover Ln,",Crestwood,MO,63126,"1,130",2,1.5,https://www.realtor.com//realestateandhomes-detail/615-Clover-Ln_Saint-Louis_MO_63126_M72535-25654
406,House for Sale,"159,000","858 Hawkins Ct,",Saint Louis,MO,63126,"1,345",2,2,https://www.realtor.com//realestateandhomes-detail/858-Hawkins-Ct_Saint-Louis_MO_63126_M72464-07859
407,House for Sale,"399,900","9517 Donalds Ct,",Saint Louis,MO,63126,"2,016",3,2,https://www.realtor.com//realestateandhomes-detail/9517-Donalds-Ct_Saint-Louis_MO_63126_M73594-89879
408,House for Sale,"200,000","10211 Littie Rd,",Saint Louis,MO,63126,"1,144",3,2,https://www.realtor.com//realestateandhomes-detail/10211-Littie-Rd_Saint-Louis_MO_63126_M80426-74847
409,House for Sale,"279,900","10142 Maebern Ter,",Saint Louis,MO,63126,"1,350",3,2.5,https://www.realtor.com//realestateandhomes-detail/10142-Maebern-Ter_Saint-Louis_MO_63126_M80190-45977
410,Condo/Townhome,"139,900","11079 Gravois Rd Apt 201,",Saint Louis,MO,63126,"1,056",2,2,https://www.realtor.com//realestateandhomes-detail/11079-Gravois-Rd-Apt-201_Saint-Louis_MO_63126_M79082-05325
411,House for Sale,"299,900","11740 Eddie and Park Rd,",Sunset Hills,MO,63126,"1,696",3,2,https://www.realtor.com//realestateandhomes-detail/11740-Eddie-and-Park-Rd_Saint-Louis_MO_63126_M72602-47525
412,House for Sale,"355,000","11063 Teakwood Dr,",Saint Louis,MO,63126,"1,454",4,3,https://www.realtor.com//realestateandhomes-detail/11063-Teakwood-Dr_Saint-Louis_MO_63126_M73628-66558
413,House for Sale,"220,000","569 High Ave,",Saint Louis,MO,63126,924,3,2.5,https://www.realtor.com//realestateandhomes-detail/569-High-Ave_Saint-Louis_MO_63126_M81660-97386
414,House for Sale,"285,000","8953 Crest Oak Ln,",Crestwood,MO,63126,"1,290",3,2,https://www.realtor.com//realestateandhomes-detail/8953-Crest-Oak-Ln_Saint-Louis_MO_63126_M75833-95553
415,House for Sale,"205,000","9507 Caravan Dr,",Saint Louis,MO,63126,"1,022",3,1.5,https://www.realtor.com//realestateandhomes-detail/9507-Caravan-Dr_Saint-Louis_MO_63126_M70578-71232
416,House for Sale,"164,900","11025 Pine Forest Dr,",Saint Louis,MO,63126,864,3,2,https://www.realtor.com//realestateandhomes-detail/11025-Pine-Forest-Dr_Saint-Louis_MO_63126_M74494-35343
417,House for Sale,"295,000","9116 Queenston Dr,",Saint Louis,MO,63126,"1,552",4,3,https://www.realtor.com//realestateandhomes-detail/9116-Queenston-Dr_Saint-Louis_MO_63126_M87220-98247
418,House for Sale,"239,900","9423 Crestwood Manor Dr,",Saint Louis,MO,63126,"1,895",3,2,https://www.realtor.com//realestateandhomes-detail/9423-Crestwood-Manor-Dr_Saint-Louis_MO_63126_M70624-92209
419,House for Sale,"484,900","10213 Albury Ct,",Saint Louis,MO,63126,"3,472",4,2.5,https://www.realtor.com//realestateandhomes-detail/10213-Albury-Ct_Saint-Louis_MO_63126_M79796-29003
420,House for Sale,"219,900","868 Liggett Ave,",Saint Louis,MO,63126,"1,149",2,1,https://www.realtor.com//realestateandhomes-detail/868-Liggett-Ave_Saint-Louis_MO_63126_M72074-64949
421,House for Sale,"249,000","10532 Wisteria Ln,",Saint Louis,MO,63126,"1,524",2,2,https://www.realtor.com//realestateandhomes-detail/10532-Wisteria-Ln_Saint-Louis_MO_63126_M79214-11470
422,House for Sale,"279,900","9546 Craigwood Ter,",Saint Louis,MO,63126,"1,650",3,2.5,https://www.realtor.com//realestateandhomes-detail/9546-Craigwood-Ter_Saint-Louis_MO_63126_M86112-69334
423,House for Sale,"375,000","10344 Maple Ln,",Saint Louis,MO,63126,"2,587",4,3,https://www.realtor.com//realestateandhomes-detail/10344-Maple-Ln_Saint-Louis_MO_63126_M78994-24564
424,House for Sale,"299,900","1353 Raycrest Ln,",Crestwood,MO,63126,"1,887",4,2.5,https://www.realtor.com//realestateandhomes-detail/1353-Raycrest-Ln_Saint-Louis_MO_63126_M72250-45547
425,House for Sale,"430,900","9036 Laurel Crest Dr,",Saint Louis,MO,63126,"3,180",4,2.5+,https://www.realtor.com//realestateandhomes-detail/9036-Laurel-Crest-Dr_Saint-Louis_MO_63126_M73616-48154
426,House for Sale,"389,900","9248 Mountain Ash Trl,",Crestwood,MO,63126,"1,865",3,3,https://www.realtor.com//realestateandhomes-detail/9248-Mountain-Ash-Trl_Saint-Louis_MO_63126_M75664-64923
427,House for Sale,"305,000","1416 Fox Creek Dr,",Saint Louis,MO,63126,"1,947",4,2.5,https://www.realtor.com//realestateandhomes-detail/1416-Fox-Creek-Dr_Saint-Louis_MO_63126_M74064-53190
428,House for Sale,"174,900","9700 Twincrest Dr,",Saint Louis,MO,63126,"1,336",3,1,https://www.realtor.com//realestateandhomes-detail/9700-Twincrest-Dr_Saint-Louis_MO_63126_M89098-12914
429,House for Sale,"170,000","907 Volz Dr,",Crestwood,MO,63126,"1,170",3,1,https://www.realtor.com//realestateandhomes-detail/907-Volz-Dr_Saint-Louis_MO_63126_M73265-24561
430,House for Sale,"259,000","8928 Red Oak Dr,",Saint Louis,MO,63126,"1,427",3,2,https://www.realtor.com//realestateandhomes-detail/8928-Red-Oak-Dr_Saint-Louis_MO_63126_M75671-72793
431,House for Sale,"165,000","1036 Sanders Dr,",Crestwood,MO,63126,873,2,1,https://www.realtor.com//realestateandhomes-detail/1036-Sanders-Dr_Saint-Louis_MO_63126_M76586-17302
432,Land,"36,400","1120 Tahiti Dr,",Saint Louis,MO,63126,0,"8,059",0,https://www.realtor.com//realestateandhomes-detail/1120-Tahiti-Dr_Saint-Louis_MO_63126_M97334-93583
433,House for Sale,"199,000","9530 Spitz Ln,",Saint Louis,MO,63126,"1,395",2,1,https://www.realtor.com//realestateandhomes-detail/9530-Spitz-Ln_Saint-Louis_MO_63126_M76477-79026
434,House for Sale,"635,000","9544 Parkfield Place Dr,",Saint Louis,MO,63126,"4,158",4,3.5,https://www.realtor.com//realestateandhomes-detail/9544-Parkfield-Place-Dr_Saint-Louis_MO_63126_M86830-64694
435,House for Sale,"253,900","Prinz III,",Saint Louis,MO,63126,"1,401",2,2,https://www.realtor.com//realestateandhomes-detail/Prinz-III_The-Villas-at-Vista-Conn_2205-Hagenstone-Ter_Saint-Louis_MO_63126_P412248184303
436,House for Sale,"267,100","Wallis IV Villa,",Saint Louis,MO,63126,"1,457",2,2,https://www.realtor.com//realestateandhomes-detail/Wallis-IV-Villa_The-Villas-at-Vista-Conn_2205-Hagenstone-Ter_Saint-Louis_MO_63126_P414961540935
437,House for Sale,"269,900","9345 Arban Dr,",Saint Louis,MO,63126,"1,280",3,2,https://www.realtor.com//realestateandhomes-detail/9345-Arban-Dr_Saint-Louis_MO_63126_M78482-18897
438,Land,"120,000","10336 Maple Ln,",Saint Louis,MO,63126,0,0.62,0,https://www.realtor.com//realestateandhomes-detail/10336-Maple-Ln_Saint-Louis_MO_63126_M73642-45398
439,Land,"299,999","18 Sappington Acres Dr,",Saint Louis,MO,63126,0,0.95,yes,https://www.realtor.com//realestateandhomes-detail/18-Sappington-Acres-Dr_Saint-Louis_MO_63126_M82261-10075?ex=MO2381675619
440,House for Sale,"254,900","8786 Fern Glen Dr,",Saint Louis,MO,63126,"1,377",3,2,https://www.realtor.com//realestateandhomes-detail/8786-Fern-Glen-Dr_Saint-Louis_MO_63126_M83930-35604
441,House for Sale,"179,000","11167 Pine Forest Dr,",Saint Louis,MO,63126,960,3,1.5,https://www.realtor.com//realestateandhomes-detail/11167-Pine-Forest-Dr_Saint-Louis_MO_63126_M83384-29626
442,House for Sale,"195,000","952 Elmont Ln,",Saint Louis,MO,63126,"1,026",2,2,https://www.realtor.com//realestateandhomes-detail/952-Elmont-Ln_Saint-Louis_MO_63126_M86432-73258
443,House for Sale,"289,900","912 Diversey Dr,",Saint Louis,MO,63126,"1,844",3,1.5,https://www.realtor.com//realestateandhomes-detail/912-Diversey-Dr_Saint-Louis_MO_63126_M72505-58380
444,House for Sale,"229,000","511 Larsen Ln,",Saint Louis,MO,63126,"1,292",3,1.5,https://www.realtor.com//realestateandhomes-detail/511-Larsen-Ln_Saint-Louis_MO_63126_M71436-93994
445,House for Sale,"375,000","10344 Maple Ln,",Saint Louis,MO,63126,"2,587",4,3,https://www.realtor.com//realestateandhomes-detail/10344-Maple-Ln_Saint-Louis_MO_63126_M78994-24564
446,House for Sale,"635,000","9544 Parkfield Place Dr,",Saint Louis,MO,63126,"4,158",4,3.5,https://www.realtor.com//realestateandhomes-detail/9544-Parkfield-Place-Dr_Saint-Louis_MO_63126_M86830-64694
447,House for Sale,"259,000","616 Clover Ln,",Saint Louis,MO,63126,"1,630",3,2,https://www.realtor.com//realestateandhomes-detail/616-Clover-Ln_Saint-Louis_MO_63126_M72565-06929?ex=MO641125447
448,House for Sale,"430,900","9036 Laurel Crest Dr,",Saint Louis,MO,63126,"3,180",4,2.5+,https://www.realtor.com//realestateandhomes-detail/9036-Laurel-Crest-Dr_Saint-Louis_MO_63126_M73616-48154
449,House for Sale,"355,000","11063 Teakwood Dr,",Saint Louis,MO,63126,"1,454",4,3,https://www.realtor.com//realestateandhomes-detail/11063-Teakwood-Dr_Saint-Louis_MO_63126_M73628-66558
450,House for Sale,"399,900","9517 Donalds Ct,",Saint Louis,MO,63126,"2,016",3,2,https://www.realtor.com//realestateandhomes-detail/9517-Donalds-Ct_Saint-Louis_MO_63126_M73594-89879
451,House for Sale,"299,900","11740 Eddie and Park Rd,",Sunset Hills,MO,63126,"1,696",3,2,https://www.realtor.com//realestateandhomes-detail/11740-Eddie-and-Park-Rd_Saint-Louis_MO_63126_M72602-47525
452,House for Sale,"159,000","858 Hawkins Ct,",Saint Louis,MO,63126,"1,345",2,2,https://www.realtor.com//realestateandhomes-detail/858-Hawkins-Ct_Saint-Louis_MO_63126_M72464-07859
453,House for Sale,"295,000","9116 Queenston Dr,",Saint Louis,MO,63126,"1,552",4,3,https://www.realtor.com//realestateandhomes-detail/9116-Queenston-Dr_Saint-Louis_MO_63126_M87220-98247
454,House for Sale,"285,000","8807 Fox Park Dr,",Saint Louis,MO,63126,"1,401",3,2,https://www.realtor.com//realestateandhomes-detail/8807-Fox-Park-Dr_Saint-Louis_MO_63126_M77905-94194
455,House for Sale,"259,000","8928 Red Oak Dr,",Saint Louis,MO,63126,"1,427",3,2,https://www.realtor.com//realestateandhomes-detail/8928-Red-Oak-Dr_Saint-Louis_MO_63126_M75671-72793
456,House for Sale,"484,900","10213 Albury Ct,",Saint Louis,MO,63126,"3,472",4,2.5,https://www.realtor.com//realestateandhomes-detail/10213-Albury-Ct_Saint-Louis_MO_63126_M79796-29003
457,House for Sale,"174,900","9700 Twincrest Dr,",Saint Louis,MO,63126,"1,336",3,1,https://www.realtor.com//realestateandhomes-detail/9700-Twincrest-Dr_Saint-Louis_MO_63126_M89098-12914
458,House for Sale,"285,000","8953 Crest Oak Ln,",Crestwood,MO,63126,"1,290",3,2,https://www.realtor.com//realestateandhomes-detail/8953-Crest-Oak-Ln_Saint-Louis_MO_63126_M75833-95553
459,House for Sale,"279,900","9546 Craigwood Ter,",Saint Louis,MO,63126,"1,650",3,2.5,https://www.realtor.com//realestateandhomes-detail/9546-Craigwood-Ter_Saint-Louis_MO_63126_M86112-69334
460,House for Sale,"389,900","9248 Mountain Ash Trl,",Crestwood,MO,63126,"1,865",3,3,https://www.realtor.com//realestateandhomes-detail/9248-Mountain-Ash-Trl_Saint-Louis_MO_63126_M75664-64923
461,House for Sale,"249,000","10532 Wisteria Ln,",Saint Louis,MO,63126,"1,524",2,2,https://www.realtor.com//realestateandhomes-detail/10532-Wisteria-Ln_Saint-Louis_MO_63126_M79214-11470
462,Condo/Townhome,"109,900","9209 Bent Pine Ct Apt E,",Saint Louis,MO,63126,868,2,2,https://www.realtor.com//realestateandhomes-detail/9209-Bent-Pine-Ct-Apt-E_Saint-Louis_MO_63126_M77073-48160
463,House for Sale,"239,900","9423 Crestwood Manor Dr,",Saint Louis,MO,63126,"1,895",3,2,https://www.realtor.com//realestateandhomes-detail/9423-Crestwood-Manor-Dr_Saint-Louis_MO_63126_M70624-92209
464,House for Sale,"219,900","868 Liggett Ave,",Saint Louis,MO,63126,"1,149",2,1,https://www.realtor.com//realestateandhomes-detail/868-Liggett-Ave_Saint-Louis_MO_63126_M72074-64949
465,House for Sale,"219,999","615 Clover Ln,",Crestwood,MO,63126,"1,130",2,1.5,https://www.realtor.com//realestateandhomes-detail/615-Clover-Ln_Saint-Louis_MO_63126_M72535-25654
466,House for Sale,"279,900","10142 Maebern Ter,",Saint Louis,MO,63126,"1,350",3,2.5,https://www.realtor.com//realestateandhomes-detail/10142-Maebern-Ter_Saint-Louis_MO_63126_M80190-45977
467,House for Sale,"199,000","9530 Spitz Ln,",Saint Louis,MO,63126,"1,395",2,1,https://www.realtor.com//realestateandhomes-detail/9530-Spitz-Ln_Saint-Louis_MO_63126_M76477-79026
468,House for Sale,"170,000","907 Volz Dr,",Crestwood,MO,63126,"1,170",3,1,https://www.realtor.com//realestateandhomes-detail/907-Volz-Dr_Saint-Louis_MO_63126_M73265-24561
469,Condo/Townhome,"119,900","9209 Bent Pine Ct Apt F,",Saint Louis,MO,63126,964,2,2,https://www.realtor.com//realestateandhomes-detail/9209-Bent-Pine-Ct-Apt-F_Saint-Louis_MO_63126_M73668-09045
470,Condo/Townhome,"139,900","11079 Gravois Rd Apt 201,",Saint Louis,MO,63126,"1,056",2,2,https://www.realtor.com//realestateandhomes-detail/11079-Gravois-Rd-Apt-201_Saint-Louis_MO_63126_M79082-05325
471,House for Sale,"299,900","1353 Raycrest Ln,",Crestwood,MO,63126,"1,887",4,2.5,https://www.realtor.com//realestateandhomes-detail/1353-Raycrest-Ln_Saint-Louis_MO_63126_M72250-45547
472,House for Sale,"439,000","10522 Mimosa Ln,",Saint Louis,MO,63126,"1,918",3,2.5,https://www.realtor.com//realestateandhomes-detail/10522-Mimosa-Ln_Saint-Louis_MO_63126_M79047-65669
473,House for Sale,"165,000","1036 Sanders Dr,",Crestwood,MO,63126,873,2,1,https://www.realtor.com//realestateandhomes-detail/1036-Sanders-Dr_Saint-Louis_MO_63126_M76586-17302
474,House for Sale,"200,000","10211 Littie Rd,",Saint Louis,MO,63126,"1,144",3,2,https://www.realtor.com//realestateandhomes-detail/10211-Littie-Rd_Saint-Louis_MO_63126_M80426-74847
475,House for Sale,"305,000","1416 Fox Creek Dr,",Saint Louis,MO,63126,"1,947",4,2.5,https://www.realtor.com//realestateandhomes-detail/1416-Fox-Creek-Dr_Saint-Louis_MO_63126_M74064-53190
476,House for Sale,"164,900","11025 Pine Forest Dr,",Saint Louis,MO,63126,864,3,2,https://www.realtor.com//realestateandhomes-detail/11025-Pine-Forest-Dr_Saint-Louis_MO_63126_M74494-35343
477,House for Sale,"205,000","9507 Caravan Dr,",Saint Louis,MO,63126,"1,022",3,1.5,https://www.realtor.com//realestateandhomes-detail/9507-Caravan-Dr_Saint-Louis_MO_63126_M70578-71232
478,House for Sale,"220,000","569 High Ave,",Saint Louis,MO,63126,924,3,2.5,https://www.realtor.com//realestateandhomes-detail/569-High-Ave_Saint-Louis_MO_63126_M81660-97386
479,House for Sale,"269,900","9345 Arban Dr,",Saint Louis,MO,63126,"1,280",3,2,https://www.realtor.com//realestateandhomes-detail/9345-Arban-Dr_Saint-Louis_MO_63126_M78482-18897
480,House for Sale,"267,100","Wallis IV Villa,",Saint Louis,MO,63126,"1,457",2,2,https://www.realtor.com//realestateandhomes-detail/Wallis-IV-Villa_The-Villas-at-Vista-Conn_2205-Hagenstone-Ter_Saint-Louis_MO_63126_P414961540935
481,House for Sale,"253,900","Prinz III,",Saint Louis,MO,63126,"1,401",2,2,https://www.realtor.com//realestateandhomes-detail/Prinz-III_The-Villas-at-Vista-Conn_2205-Hagenstone-Ter_Saint-Louis_MO_63126_P412248184303
482,Land,"299,999","18 Sappington Acres Dr,",Saint Louis,MO,63126,0,0.95,yes,https://www.realtor.com//realestateandhomes-detail/18-Sappington-Acres-Dr_Saint-Louis_MO_63126_M82261-10075?ex=MO2381675619
483,Land,"36,400","1120 Tahiti Dr,",Saint Louis,MO,63126,0,"8,059",0,https://www.realtor.com//realestateandhomes-detail/1120-Tahiti-Dr_Saint-Louis_MO_63126_M97334-93583
484,House for Sale,"170,000","11637 Denny Rd,",Saint Louis,MO,63126,"1,375",3,2,https://www.realtor.com//realestateandhomes-detail/11637-Denny-Rd_Saint-Louis_MO_63126_M82978-09748
485,House for Sale,"454,900","8680 Pardee Rd,",Crestwood,MO,63126,"2,350",3,2.5,https://www.realtor.com//realestateandhomes-detail/8680-Pardee-Ln_Saint-Louis_MO_63126_M71441-38220
486,House for Sale,"139,900","8666 Pardee Ln,",Crestwood,MO,63126,"1,081",3,1.5,https://www.realtor.com//realestateandhomes-detail/8666-Pardee-Ln_Saint-Louis_MO_63126_M79413-20410
487,House for Sale,"139,900","8670 Pardee Rd,",Crestwood,MO,63126,"1,172",3,1,https://www.realtor.com//realestateandhomes-detail/8670-Pardee-Ln_Saint-Louis_MO_63126_M78531-75267
488,House for Sale,"499,000","9410 Oakwood Manor Ln,",Saint Louis,MO,63126,0.29,0,"2,500",https://www.realtor.com//realestateandhomes-detail/9410-Oakwood-Manor-Ln_Saint-Louis_MO_63126_M85394-28421?ex=MO634216175
489,Land,"120,000","10336 Maple Ln,",Saint Louis,MO,63126,0,0.62,0,https://www.realtor.com//realestateandhomes-detail/10336-Maple-Ln_Saint-Louis_MO_63126_M73642-45398
